id0,id1,relationship,count
1950407053,324549685,reply-to,1
1186389506,1689369469,reply-to,2
1223476910,855791893,mentioned,464
2764553473,2355655372,reply-to,9
2745010728,2355655372,mentioned,1
2506739736,1551453048,mentioned,1
1416897570,459895588,reply-to,1
2853754570,2649031446,reply-to,1
2860208794,90949762,reply-to,1
2867785556,1612762249,reply-to,3
1250208368,1321353174,reply-to,1
2731552773,2445712264,reply-to,1
493752569,1087002326,mentioned,1
2468269830,2845921043,reply-to,1
47926059,20741388,mentioned,1
14375658,21700435,mentioned,2
883308811,2435585468,mentioned,3
2609125032,1493702257,reply-to,1
2861617391,920231154,reply-to,5
3045559810,3048364917,reply-to,2
2847144125,2778247103,reply-to,1
2726964856,2871787100,reply-to,2
1692004315,2874237391,reply-to,1
2807490858,2856199634,reply-to,1
3030266500,2999589333,reply-to,1
2776060083,2723767554,reply-to,3
547046862,764262036,mentioned,1
1592440356,766669082,reply-to,8
856777574,762622524,reply-to,1
2807490858,2865648505,mentioned,33
883308811,38076933,mentioned,7
2438463553,2390420994,mentioned,1
2942487587,23683895,mentioned,3
411652759,1075421527,reply-to,3
1493702257,572103841,reply-to,1
1222881480,393887721,mentioned,35
961787250,1203041946,reply-to,4
2867785556,582163782,reply-to,6
1072386780,2982240712,mentioned,23
2355655372,2788275124,reply-to,66
2856199634,2493501393,reply-to,3
44144329,129644027,mentioned,1
1535578224,803303162,reply-to,1
334454200,400120758,reply-to,2
480888630,325175035,mentioned,1
2266749500,2273120012,reply-to,2
3081161019,182674933,reply-to,3
115117283,586575977,mentioned,1
2920121289,2903618757,mentioned,1
17694567,540668662,mentioned,6
32780064,2764908505,mentioned,1
2981614130,1674516554,reply-to,7
2326323615,3081161019,reply-to,1
3028057053,2615278179,reply-to,1
17021806,233068578,reply-to,1
2952117527,2908593735,reply-to,1
2923933541,1061561653,mentioned,3
873722743,275759599,reply-to,1
222216222,976849022,reply-to,14
430127541,1533725821,reply-to,1
21700435,1493702257,reply-to,1
2457652208,21700435,mentioned,1
412538263,868257366,mentioned,2
2657309905,1337194476,mentioned,1
2609224183,2904020714,reply-to,1
21700435,3045380097,mentioned,3
2495608604,2300746824,mentioned,2
2887094699,2734291823,reply-to,1
3074214311,2686929092,reply-to,7
2246710165,1321084927,mentioned,1
2983066821,2904020714,reply-to,1
430127541,501334654,mentioned,1
401670506,622090858,mentioned,1
114592176,148382170,mentioned,1
2690892266,2765678787,mentioned,1
1118176326,1126132572,reply-to,1
2756749318,1087002326,reply-to,1
2300746824,2260762889,reply-to,4
2408674502,2211011073,mentioned,7
1319386525,2960929205,reply-to,1
2435585468,2782470592,reply-to,1
359143366,32122637,mentioned,3
1908813554,57733842,mentioned,6
30015139,61650284,mentioned,3
19730434,14221588,mentioned,4
2850300405,2981635974,mentioned,1
2652047742,2657309905,mentioned,1
1908813554,123649804,mentioned,4
433007443,960891114,reply-to,2
544059435,873509359,reply-to,2
1199537131,2984351758,reply-to,1
3026609308,2606885751,reply-to,3
415845289,216454487,reply-to,1
883308811,1222881480,mentioned,5
2398588146,21700435,reply-to,3
3044064122,2493501393,reply-to,1
2211011073,2556936956,reply-to,2
2261054200,2320332542,reply-to,2
1942941300,862154029,reply-to,1
3076991416,3044064122,reply-to,4
16192111,3060125786,reply-to,1
2865761030,2553364668,reply-to,3
2892511407,1203041946,mentioned,4
843130200,535436903,reply-to,5
496703327,852369529,reply-to,1
73203781,16192111,mentioned,2
21275515,540668662,mentioned,79
41184309,131224207,mentioned,7
1083554514,873722743,reply-to,1
791987130,962659808,reply-to,1
2610029883,2883221745,mentioned,1
2320332542,600657541,reply-to,1
2937715124,23683895,mentioned,10
415331569,2860208794,mentioned,16
2690163984,2410880032,reply-to,2
128321908,30015139,reply-to,1
1301425776,1455598650,reply-to,2
2857951264,2848731310,reply-to,2
2997558943,2413179710,reply-to,1
1562420970,2355655372,reply-to,3
3053957882,90776202,mentioned,1
78091695,586575977,mentioned,1
65772882,40100797,reply-to,1
3039640048,2377692914,mentioned,1
1060558130,445006581,reply-to,6
2870047842,2861476024,reply-to,1
2174816496,2462565707,reply-to,1
1598801928,2355323753,mentioned,2
614879811,2522760990,reply-to,1
2942576517,2543630830,reply-to,1
1205429120,2558596388,reply-to,1
2767352923,410848362,mentioned,6
2203422900,3110395858,mentioned,1
2337413886,622090858,mentioned,1
38076933,3064596995,mentioned,1
2936651555,2493501393,reply-to,1
2878223422,2887997433,reply-to,23
600657541,934874966,reply-to,6
2741194745,2582709833,reply-to,5
1705799604,1685756005,reply-to,1
2553324991,2355655372,reply-to,1
239656656,43298017,reply-to,1
2468190746,2606885751,reply-to,6
161268346,14336965,reply-to,1
2891161095,832193689,reply-to,7
188835953,28491592,reply-to,1
2254676649,2282763997,reply-to,1
922341182,545317429,reply-to,3
2658511304,2913204921,mentioned,1
213037272,540668662,mentioned,7
2182281049,2353280685,mentioned,1
2900561003,2743531980,reply-to,3
1019641314,2982240712,mentioned,1
2454699672,2865648505,reply-to,1
1436549760,34449129,mentioned,1
1203041946,2253512471,mentioned,1
1078719553,224851512,mentioned,1
212473020,2543905130,mentioned,1
2982959775,866548200,reply-to,1
2812143263,1087002326,mentioned,2
212473020,386988166,reply-to,11
1134540038,873722743,reply-to,2
1094654942,1223544912,reply-to,3
569555883,348338919,reply-to,2
580170650,582163782,reply-to,3
1598801928,3079566425,reply-to,4
1234881792,394915376,reply-to,1
332770861,141128190,reply-to,2
219326020,52055326,mentioned,1
52055326,1965508399,reply-to,1
2764733077,1895875501,reply-to,1
62083840,343936913,reply-to,23
3005869524,2362477976,mentioned,1
1050443076,873722743,reply-to,5
594663412,627401371,reply-to,2
3070624289,2615278179,reply-to,1
809938064,143595558,reply-to,8
1618953558,2712314062,mentioned,1
2961120382,2730354358,reply-to,1
2925069206,2793245421,reply-to,2
2408674502,540668662,mentioned,46
295072443,873722743,mentioned,3
1965508399,1061561653,mentioned,5
2254676649,2391279157,mentioned,1
1393378628,569555883,reply-to,8
915668126,549217987,mentioned,6
2724612664,597104420,reply-to,1
2206844066,2258733919,mentioned,3
2395460965,897509594,mentioned,1
2457471739,2500814584,reply-to,2
2854108432,3025464477,mentioned,3
1059328194,1272500016,reply-to,2
757913582,2921509768,reply-to,1
579278907,2747144492,reply-to,1
528104233,717205588,mentioned,3
572103841,540668662,reply-to,22
2558673519,2468190746,mentioned,1
2423903229,2288877212,reply-to,6
67240862,247605334,mentioned,2
2348045088,2390420994,mentioned,1
2665492509,2923393622,mentioned,2
1222881480,3007517876,mentioned,1
2550962437,2615278179,reply-to,14
582163782,809551405,reply-to,4
2453853910,2457471739,reply-to,1
3064801061,3026567187,reply-to,6
2916278961,1337194476,mentioned,2
2335232532,2324753882,reply-to,1
2506739736,2904020714,reply-to,22
2838083302,2273324692,mentioned,1
2990367667,2517465179,reply-to,16
1186389506,1375664096,mentioned,2
2748855791,2765573903,mentioned,1
1339966248,831819066,mentioned,1
854063125,961852904,reply-to,1
508955433,127984041,mentioned,2
614560967,479250666,reply-to,2
1331106440,2982240712,mentioned,1
2723767554,1152496548,reply-to,1
1924664732,368539204,reply-to,2
2559740585,2717824730,reply-to,1
2861018188,2950543817,reply-to,1
2866312337,268543778,reply-to,3
71756063,2216509300,mentioned,13
447935603,482095157,reply-to,1
2294951304,38001218,reply-to,1
2576957810,71662669,reply-to,1
2867122666,2894354108,reply-to,1
487728741,136034513,reply-to,3
856777574,622090858,mentioned,1
2652047742,1685756005,mentioned,1
1540193808,2908753989,mentioned,1
2203422900,2303806101,mentioned,1
1140450025,1656258320,reply-to,1
418719818,385868753,reply-to,3
1390836530,23962908,reply-to,1
2174816496,2543630830,reply-to,1
3064596995,148382170,mentioned,1
2467007072,2320332542,reply-to,15
392515372,572103841,reply-to,6
2807490858,1313646014,reply-to,1
112622989,897509594,mentioned,6
377887495,385868753,reply-to,1
125441481,569555883,reply-to,2
35272731,233068578,reply-to,11
2390131454,2147796222,reply-to,2
2416878060,2867785556,reply-to,1
766942764,3079566425,mentioned,3
1203078194,136034513,mentioned,1
960362467,1692004315,reply-to,7
69970162,23683895,mentioned,2
16857836,411652759,mentioned,1
21395879,19862538,mentioned,1
915668126,2251225446,reply-to,5
2416878060,2631755571,reply-to,4
1199537131,2621533948,mentioned,2
2754672875,2942905060,reply-to,1
24959879,1490566874,mentioned,1
2904828175,1243989192,reply-to,2
2479006580,2497538678,reply-to,1
213037272,19862538,mentioned,28
2769508222,873722743,mentioned,1
3007047730,573157515,reply-to,1
14976640,38001218,mentioned,1
2711324962,2645545330,reply-to,5
2604295345,2355655372,mentioned,2
580170650,553637966,reply-to,3
2981614130,2954559191,reply-to,1
148382170,114592176,reply-to,1
1373627030,996552967,reply-to,1
2973766671,2690892266,reply-to,2
1129358006,535436903,mentioned,1
1429486316,2479006580,mentioned,3
2196647034,1965508399,mentioned,2
320154349,17434239,mentioned,5
2576957810,462483794,mentioned,23
619577202,2543739436,mentioned,4
2453853910,600657541,reply-to,1
883308811,878756952,mentioned,1
2468269830,222216222,reply-to,1
832193689,1668723068,reply-to,1
2147512983,2615278179,reply-to,1
2981952153,1272500016,reply-to,1
3040872819,1217286588,mentioned,1
2879027553,2840389825,reply-to,2
1409284969,1529213676,reply-to,1
1656258320,1683126660,reply-to,1
535436903,2788275124,mentioned,1
415845289,2355655372,reply-to,1
173797525,394915376,mentioned,1
2942487587,2408674502,mentioned,2
810074996,2987744464,reply-to,1
2220028958,2987169382,mentioned,1
2300828420,622090858,reply-to,1
2474522750,1410931411,reply-to,3
2944896735,2867245461,mentioned,1
2884711825,31624328,reply-to,1
948719917,622090858,reply-to,2
18961764,138663266,reply-to,7
2256280206,1197339265,mentioned,1
1965626888,2783635658,reply-to,7
1592440356,809938064,reply-to,1
3035288194,1062111559,reply-to,3
263159222,124215190,mentioned,1
1321353174,622090858,mentioned,1
2522760990,2663623254,reply-to,1
2275410891,1963113289,mentioned,1
1599087102,1976498636,mentioned,1
592109858,873722743,mentioned,1
2881928495,2861018188,reply-to,1
2765119292,2739897717,reply-to,5
2860208794,46559471,reply-to,6
2445712264,2698330634,reply-to,2
873722743,622090858,reply-to,2
521973333,21395879,mentioned,1
2477823223,2865648505,reply-to,1
2860208794,432974514,mentioned,1
552432499,552077836,reply-to,1
868072441,244237521,mentioned,1
2950702641,2981635974,mentioned,1
1540193808,2629280338,reply-to,1
2951458906,2606885751,mentioned,2
2874237391,554149794,reply-to,1
2500778971,3025464477,mentioned,1
2752663556,2548897788,mentioned,2
2371950685,1906932392,mentioned,1
16192111,320154349,reply-to,1
863377075,622090858,mentioned,1
1241784547,1413761539,mentioned,1
3091550128,2680674001,reply-to,1
1118176326,184918717,reply-to,1
2547463878,611755180,reply-to,1
3027488429,2845813648,mentioned,18
2922222453,2649031446,reply-to,7
606014371,2745927437,reply-to,10
2252234982,728354640,reply-to,1
2959146586,2942905060,reply-to,1
1109782843,2362477976,reply-to,12
2981914066,2254600782,reply-to,1
751871257,1005019958,reply-to,6
145382385,232444717,reply-to,3
437206960,324779542,mentioned,4
213037272,21395879,mentioned,21
1112679991,2982240712,mentioned,3
3045380097,21395879,reply-to,2
553637966,2865648505,reply-to,1
188835953,28491592,mentioned,7
705553072,1973107178,mentioned,3
2615278179,2975412119,reply-to,2
883308811,2918936502,mentioned,2
18961764,764262036,mentioned,2
580170650,920231154,reply-to,10
2784484748,2543630830,reply-to,1
1200173359,916499382,reply-to,5
2529032093,1067392194,reply-to,17
535436903,2957930507,reply-to,1
2260762889,2900561003,mentioned,1
1463782273,502106315,mentioned,1
16857836,466832778,mentioned,1
136886238,271128440,reply-to,1
2338020271,1409284969,reply-to,1
2746904423,1548066919,reply-to,1
1024726543,569555883,reply-to,3
466832778,25311240,mentioned,4
981138342,2416878060,reply-to,2
2858390162,1060558130,mentioned,2
2432197028,2353280685,reply-to,3
2741700639,1586355018,reply-to,3
2829637638,2674599800,reply-to,2
2984480687,2978971882,mentioned,1
34449129,1490566874,mentioned,2
1090408218,285356012,reply-to,2
2853754570,2966228541,reply-to,1
1514426707,1558358983,mentioned,1
968469270,946875966,reply-to,1
38001218,31216084,mentioned,1
47304781,22275527,reply-to,13
136886238,2355655372,mentioned,1
818317272,1110190694,reply-to,1
2750156443,2355655372,reply-to,3
2320332542,566531315,reply-to,1
1431299167,1331106440,mentioned,1
2822117342,2842004310,reply-to,3
2478224016,2692270756,reply-to,4
2739635613,883308811,reply-to,3
2468190746,2355655372,reply-to,11
1080569088,915668126,reply-to,3
2523733057,2294951304,mentioned,1
2740082962,2865648505,reply-to,2
2558487041,2879920904,reply-to,1
3045380097,148382170,mentioned,6
394915376,1572006127,reply-to,1
3044064122,2759195024,reply-to,1
320154349,2379545004,mentioned,1
717205588,1908813554,mentioned,3
2309138781,2377692914,mentioned,1
705553072,1050443076,reply-to,1
2899404227,2953825694,reply-to,1
1234881792,865075694,reply-to,1
62555198,2962441832,mentioned,1
1958385121,2300746824,reply-to,1
2441931526,368539204,reply-to,1
414595495,2949553611,mentioned,1
2924870174,1620008569,reply-to,2
740050238,777200318,reply-to,1
322937469,883308811,mentioned,1
2161314089,2731386749,mentioned,1
3042091006,2502311508,mentioned,4
2206844066,549217987,reply-to,2
1090408218,1388295048,reply-to,3
2951458906,2989291950,mentioned,1
2881928495,2457471739,reply-to,1
2871277750,883308811,reply-to,16
123649804,61650284,mentioned,1
2879236232,2888682471,mentioned,1
2205540630,1597573207,reply-to,4
832193689,2500814584,reply-to,1
3015908311,1894808334,reply-to,2
2981635974,2992082472,reply-to,1
2737592436,2680674001,mentioned,1
213031586,102029866,mentioned,9
2558487041,1619379512,reply-to,2
1727080466,3011274507,reply-to,1
1543005240,109235645,mentioned,3
27542520,16192111,mentioned,8
2765573903,2807490858,reply-to,13
2543739436,2786424729,reply-to,1
1603000094,155654553,mentioned,1
2362477976,865075694,reply-to,3
233068578,21700435,mentioned,1
459895588,236606692,reply-to,1
702081096,32122637,mentioned,1
17021806,30015139,mentioned,30
275759599,1963113289,mentioned,1
2556936956,2999803258,mentioned,1
2343024259,866548200,reply-to,1
23586344,777040297,mentioned,1
1234881792,190922408,mentioned,1
852369529,2507658785,mentioned,1
282714070,14221588,reply-to,1
3056452432,2807490858,reply-to,8
21395879,1493702257,reply-to,1
2746976080,2745927437,mentioned,1
2615278179,2908223273,reply-to,2
2962664406,2169257565,reply-to,1
2764857187,393887721,mentioned,1
473626239,496703327,mentioned,1
1368602598,867352153,reply-to,1
1363270812,2300746824,mentioned,1
36607082,2294951304,mentioned,1
554149794,38001218,mentioned,1
2718443526,535436903,mentioned,6
2865761030,2606885751,mentioned,1
3000809909,1060558130,mentioned,1
1597029800,1005019958,reply-to,9
467085645,158461099,mentioned,4
2336580843,2842004310,mentioned,1
2544820309,1416897570,mentioned,1
1120887582,484783355,reply-to,2
116355157,1047089485,reply-to,1
415845289,2355655372,mentioned,1
182674933,3081161019,mentioned,4
920694018,2355581688,reply-to,1
815509795,589341373,mentioned,3
937718629,970183279,reply-to,1
946875966,1050443076,reply-to,1
1594063332,1544690618,mentioned,1
2294951304,376275278,mentioned,1
1331106440,348338919,reply-to,1
102625991,211957547,mentioned,1
2198647110,25311240,mentioned,2
2781629009,2852593004,reply-to,1
419669921,233048570,reply-to,3
1110287659,2752663556,reply-to,2
2861018188,2427564702,reply-to,1
18961764,38076933,mentioned,3
887764362,977560339,reply-to,2
1140918398,132518983,mentioned,1
2985084269,2763630797,reply-to,1
2981614130,2951458906,mentioned,1
273203971,1393378628,reply-to,3
367291633,2902992522,reply-to,1
766669082,740050238,reply-to,2
2147796222,2631755571,reply-to,12
2950649146,3041122660,reply-to,1
2324753882,2165776433,reply-to,2
2175109904,2945391127,reply-to,7
1140918398,23683895,mentioned,5
2835742595,1337194476,reply-to,3
2416453640,2740096032,reply-to,1
22705579,1924393598,reply-to,3
2822296983,2861476024,reply-to,1
928930566,2968388123,reply-to,7
17694567,1075421527,reply-to,1
2273324692,1087002326,mentioned,1
34449129,22275527,reply-to,2
2649031446,1897550438,reply-to,1
751871257,2967840015,reply-to,1
2782470592,173955306,mentioned,4
2556936956,2553052320,reply-to,2
393887721,46508855,mentioned,1
2746905999,915668126,reply-to,1
2893452378,3015908311,reply-to,4
2495608604,1442618282,mentioned,1
2502298979,2443523367,mentioned,1
629362212,866548200,reply-to,2
777200318,920231154,reply-to,1
883308811,540668662,mentioned,4
572103841,21700435,reply-to,11
2793947713,3029919771,mentioned,1
320154349,185017873,mentioned,5
1140918398,16192111,mentioned,3
2877301240,2889466734,reply-to,1
2867785556,535436903,reply-to,2
764262036,30015139,mentioned,1
2808120791,1460771370,reply-to,4
546573570,539887811,reply-to,3
2925200269,2308922026,reply-to,2
2540314239,2502298979,reply-to,1
2825028758,2158649002,reply-to,1
33470306,549217987,reply-to,1
1965626888,1337194476,mentioned,1
1442024737,569555883,reply-to,1
2981635974,3037567171,reply-to,1
883308811,129644027,reply-to,1
419946398,1087002326,reply-to,1
